Name;IdName;FolderName;Type;ViewMode;RWin;DataOrg;bReciprocal;bSigned;bDelta;bPercent;bOriginal;bOriginalValues;Columns;Rows;Radix;Comment;Precision;SkipBytes;LineSkipBytes;Fieldvalues.Name;Fieldvalues.Unit;Fieldvalues.Factor;Fieldvalues.Offset;Fieldvalues.StartAddr;AxisX.Name;AxisX.IdName;AxisX.Unit;AxisX.Factor;AxisX.Offset;AxisX.Radix;AxisX.bBackwards;AxisX.bReciprocal;AxisX.bSigned;AxisX.Precision;AxisX.DataSrc;AxisX.DataHeader;AxisX.DataAddr;AxisX.DataOrg;AxisX.SignatureByte;AxisX.SkipBytes;AxisY.Name;AxisY.IdName;AxisY.Unit;AxisY.Factor;AxisY.Offset;AxisY.Radix;AxisY.bBackwards;AxisY.bReciprocal;AxisY.bSigned;AxisY.Precision;AxisY.DataSrc;AxisY.DataHeader;AxisY.DataAddr;AxisY.DataOrg;AxisY.SignatureByte;AxisY.SkipBytes
PT_1 Filterkonstante für die Filterung des Abbaus der Verschleifdrehzahl;Kas_NVerschlFil_Filko_ko;KasApp_Solldrz_Verschleifen: ""Solldrehzahlvorgabe für Annäherung an die Wellendrehzahl"";eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;1;0;0;;;1;0;$5C62;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
PT_1 Filterkonstante für die Filterung des Abbaus der Verschleifdrehzahl bei LC-Anfahrt (-1 bedeutet Default-Faktor!);Kas_NVerschlFil_Filko_ko[LC];KasApp_Solldrz_Verschleifen: ""Solldrehzahlvorgabe für Annäherung an die Wellendrehzahl"";eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;1;0;0;;;1;0;$5C64;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Drehzahlgradient für Aufbau Motordrehzahl auf Stalldrehzahl in ACC;Kas_dNStallSoll_MaxACC_kl;KasApp_Solldrz_Sollgradient: ""Vorgabe des Solldrehzahlgradienten zu Beginn der Anfahrt"";eEindim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;1;10;;1;0;0;;U/min/sec;1;0;$60AC;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$5C68;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Drehzahlgradient für Aufbau Motordrehzahl auf Stalldrehzahl Gang 2 (Stützstelle 0/0 negativ bedatet dient zum Deaktivieren des Kennfelds);Kas_dNStallSoll_Max_G2_kf;KasApp_Solldrz_Sollgradient: ""Vorgabe des Solldrehzahlgradienten zu Beginn der Anfahrt"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;1;0;0;;U/min/sec;1;0;$6042;Fahrpedalgradient;Kas_FPGrdMax;%/sec;0.1;-0;10;0;0;1;0;eRom;0;$5C74;eHiLo;0x-1;0;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$5C68;eHiLo;0x-1;0
Drehzahlgradient für Aufbau Motordrehzahl auf Stalldrehzahl in WH-Position Tip/S Gang 2 (Stützstelle 0/0 negativ bedatet dient zum Deaktivieren des Kennfelds);Kas_dNStallSoll_Max_TipS_G2_kf;KasApp_Solldrz_Sollgradient: ""Vorgabe des Solldrehzahlgradienten zu Beginn der Anfahrt"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;1;0;0;;U/min/sec;1;0;$6010;Fahrpedalgradient;Kas_FPGrdMax;%/sec;0.1;-0;10;0;0;1;0;eRom;0;$5C74;eHiLo;0x-1;0;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$5C68;eHiLo;0x-1;0
Drehzahlgradient für Aufbau Motordrehzahl auf Stalldrehzahl in WH-Position Tip/S Gang 1 (Stützstelle 0/0 negativ bedatet dient zum Deaktivieren des Kennfelds);Kas_dNStallSoll_Max_TipS_kf;KasApp_Solldrz_Sollgradient: ""Vorgabe des Solldrehzahlgradienten zu Beginn der Anfahrt"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;1;0;0;;U/min/sec;1;0;$5F9C;Fahrpedalgradient;Kas_FPGrdMax;%/sec;0.1;-0;10;0;0;1;0;eRom;0;$5C74;eHiLo;0x-1;0;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$5C68;eHiLo;0x-1;0
Drehzahlgradient für Aufbau Motordrehzahl auf Stalldrehzahl;Kas_dNStallSoll_Max_kf;KasApp_Solldrz_Sollgradient: ""Vorgabe des Solldrehzahlgradienten zu Beginn der Anfahrt"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;1;0;0;;U/min/sec;1;0;$5C7E;Fahrpedalgradient;Kas_FPGrdMax;%/sec;0.1;-0;10;0;0;1;0;eRom;0;$5C74;eHiLo;0x-1;0;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$5C68;eHiLo;0x-1;0
max. Gradient des Reglermomentes  i.A. des Kupplungsdruckes von K1;KrsGr_DmLimitMinP_kl[K1];KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eEindim;eViewText;eBars;eHiLo;0;1;0;0;0;0;4;1;10;;1;0;0;;Nm/10ms;0.05;-0;$20EAA;Hauptdruck in bar;;bar;0.01;-0;10;0;0;1;2;eRom;0;$20EA2;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
max. Gradient des Reglermomentes  i.A. des Kupplungsdruckes von K2;KrsGr_DmLimitMinP_kl[K2];KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eEindim;eViewText;eBars;eHiLo;0;1;0;0;0;0;4;1;10;;1;0;0;;Nm/10ms;0.05;-0;$20EB2;Hauptdruck in bar;;bar;0.01;-0;10;0;0;1;2;eRom;0;$20EA2;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
max. Sollgradient fuer Einfach-Rueckschaltungen im Economic-Betrieb (OPL_2642);KrsNpMaxEco_kf;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;6;10;;0;0;0;Drehzahlgradient in U/min/s;U/min/s;1;0;$20BBE;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;2.Gang bis hoechsten Gang;NO_INPUT_QUANTITY;;1;0;10;0;0;0;0;eUserdefString;0;$0;eByte;0x-1;0
max. Sollgradient fuer Einfach-Rueckschaltungen bei RRD im Eskalationslevel Quick (OPL_2674, OPL_2642);KrsNpMaxRRD_kf[Quick];KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;6;10;;0;0;0;Drehzahlgradient;U/min / sec;1;0;$20DC6;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;2.Gang bis hoechsten Gang;NO_INPUT_QUANTITY;;1;0;10;0;0;0;0;eUserdefString;0;$0;eByte;0x-1;0
max. Sollgradient fuer Einfach-Rueckschaltungen bei RRD im Eskalationslevel Slow (OPL_2674, OPL_2642);KrsNpMaxRRD_kf[Slow];KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;6;10;;0;0;0;Drehzahlgradient;U/min / sec;1;0;$20D8A;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;2.Gang bis hoechsten Gang;NO_INPUT_QUANTITY;;1;0;10;0;0;0;0;eUserdefString;0;$0;eByte;0x-1;0
max. Sollgradient fuer Einfach-Rueckschaltungen im Sport-Betrieb (OPL_2642);KrsNpMaxSport_kf;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;6;10;;0;0;0;Drehzahlgradient in U/min/s;U/min/s;1;0;$20BFA;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;2.Gang bis hoechsten Gang;NO_INPUT_QUANTITY;;1;0;10;0;0;0;0;eUserdefString;0;$0;eByte;0x-1;0
max. Sollgradient fuer Einfach-Rueckschaltungen im Tiptronic-Betrieb (OPL_2642);KrsNpMaxTip_kf;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;6;10;;0;0;0;Drehzahlgradient in U/min/s;U/min/s;1;0;$20C36;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;2.Gang bis hoechsten Gang;NO_INPUT_QUANTITY;;1;0;10;0;0;0;0;eUserdefString;0;$0;eByte;0x-1;0
Mindestgradient des Drehzahlregler über Motormoment ohne Eingriff in S/Tip;KrsNpSollMin_STip_kl;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eEindim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;1;10;;0;0;0;Drehzahlgradient in U/min/s;U/min/s;1;0;$20E90;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20E7C;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Mindestgradient des Drehzahlregler über Motormoment ohne Eingriff in D;KrsNpSollMin_kl;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eEindim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;1;10;;0;0;0;Drehzahlgradient in U/min/s;U/min/s;1;0;$20E86;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20E7C;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
relativer Sprung des Sollgradienten bei erster Initialisierung;KrsNpSprungInitRel_kf;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;1;0;0;;%;0.1;-0;$20E18;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20E04;eHiLo;0x-1;0;Drehzahl in U/min;;U/min;1;0;10;0;0;1;0;eRom;0;$20E0E;eHiLo;0x-1;0
relativer Sprung des Sollgradienten bei Neuinitialisierung;KrsNpSprungRel_kf;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;1;0;0;;%;0.1;-0;$20E4A;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20E04;eHiLo;0x-1;0;Drehzahl in U/min;;U/min;1;0;10;0;0;1;0;eRom;0;$20E0E;eHiLo;0x-1;0
maximale Schaltzeiten fuer Rueckschaltungen im Economic-Betrieb (OPL_2642);KrsSchaltzeitEco_kf;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;6;10;;1;0;0;;ms;1;0;$20AF6;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;2.Gang bis hoechsten Gang;NO_INPUT_QUANTITY;;1;0;10;0;0;0;0;eUserdefString;0;$0;eByte;0x-1;0
maximale Schaltzeiten fuer Rueckschaltungen bei RRD im Eskalationslevel Quick (OPL_2674, OPL_2642);KrsSchaltzeitRRD_kf[Quick];KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;6;10;;0;0;0;ms in Auflösung 1 ms;ms;1;0;$20D4E;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;2.Gang bis hoechsten Gang;NO_INPUT_QUANTITY;;1;0;10;0;0;0;0;eUserdefString;0;$0;eByte;0x-1;0
maximale Schaltzeiten fuer Rueckschaltungen bei RRD im Eskalationslevel Slow (OPL_2674, OPL_2642);KrsSchaltzeitRRD_kf[Slow];KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;6;10;;0;0;0;ms in Auflösung 1 ms;ms;1;0;$20D12;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;2.Gang bis hoechsten Gang;NO_INPUT_QUANTITY;;1;0;10;0;0;0;0;eUserdefString;0;$0;eByte;0x-1;0
maximale Schaltzeiten fuer Rueckschaltungen im Sport-Betrieb (OPL_2642);KrsSchaltzeitSport_kf;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;6;10;;1;0;0;;ms;1;0;$20B32;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;2.Gang bis hoechsten Gang;NO_INPUT_QUANTITY;;1;0;10;0;0;0;0;eUserdefString;0;$0;eByte;0x-1;0
maximale Schaltzeiten fuer Rueckschaltungen fuer Tiptronic-Betrieb (OPL_2642);KrsSchaltzeitTip_kf;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;6;10;;1;0;0;;ms;1;0;$20ABA;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;2.Gang bis hoechsten Gang;NO_INPUT_QUANTITY;;1;0;10;0;0;0;0;eUserdefString;0;$0;eByte;0x-1;0
Offset auf die Zieldrehzahl zur Berechnung des Sollgradienten aus dem Drehzahlregler und Fortschrittsüberwachung während Einlegen, Befüllen und Warten-Synchron;Krs_DNZielMot_Offset_kf;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;0;0;0;Drehzahl;U/min;1;0;$20C90;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$20C86;eHiLo;0x-1;0
Kennfeld zur Bestimmung des P-Beiwerts i.A. von Zielgang und Motormoment fuer die Annaeherungsphase in S/Tip (OPL_2667);Krs_FaktKp_RegNAusreg_STip_kf;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;6;10;;2;0;0;;;0.01;-0;$20F00;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;T_GANG_0_1_6;NO_INPUT_QUANTITY;;1;0;10;0;0;0;0;eUserdefString;0;$0;eByte;0x-1;0
Kennfeld zur Bestimmung des P-Beiwerts i.A. von Zielgang und Motormoment fuer die Annaeherungsphase in D (OPL_2667);Krs_FaktKp_RegNAusreg_kf;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;6;10;;2;0;0;;;0.01;-0;$20EC4;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;T_GANG_0_1_6;NO_INPUT_QUANTITY;;1;0;10;0;0;0;0;eUserdefString;0;$0;eByte;0x-1;0
Mindestgradient der Fortschrittskontrolle ueber Motormoment ohne Eingriff;Krs_NGrdSollMin_Fort_kl;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eEindim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;1;10;;0;0;0;Drehzahlgradient;U/min / sec;1;0;$20EBA;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20E7C;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Verstärkungsfaktor des Drehzahlregler zur Berechnung des Solldrehzahlgradienten ohne Mindesmomentenanforderung;Krs_NpSollNRegKp_kf;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;7;10;;1;0;0;;;0.01;-0;$20CC2;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;Gang enum;NO_INPUT_QUANTITY;;1;1;10;0;0;0;3;eUserdefString;0;$0;eByte;0x-1;0
Gradientenoffset auf den berechneten Drehzahlsollgradienten aus dem Drehzahlregler ohne Mindestgradientenanforderung;Krs_NpSollNRegOffset_kl;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eEindim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;1;10;;1;0;0;;U/min / sec;1;0;$20D08;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Schaltzeit für Nullgas für 2-1 und 3-2 Rückschaltung;Krs_TSchaltEco0Gas_kl;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;2;10;;1;0;0;;ms;1;0;$20C72;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;Krs_TSchaltEco0Gas_kl_Y_AXIS.CONVERSION;NO_INPUT_QUANTITY;;1;0;10;0;0;0;0;eUserdefString;0;$0;eByte;0x-1;0
Kennfeld zur Bestimmung der Schaltzeit bei 2fach-RS;Krs_T_Schalt2fach_kf;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;2;10;;0;0;0;;ms;1;0;$20B6E;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$20AAA;eHiLo;0x-1;0
Kennfeld zur Bestimmung der Schaltzeit bei 3fach-RS;Krs_T_Schalt3fach_kf;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;2;10;;0;0;0;;ms;1;0;$20B82;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;4;$20AAE;eHiLo;0x-1;0
Kennfeld zur Bestimmung der Schaltzeit bei 4fach-RS;Krs_T_Schalt4fach_kf;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;2;10;;0;0;0;;ms;1;0;$20B96;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$20AB2;eHiLo;0x-1;0
Kennfeld zur Bestimmung der Schaltzeit bei 5fach-RS;Krs_T_Schalt5fach_kf;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;2;10;;0;0;0;;ms;1;0;$20BAA;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$20AA0;eHiLo;0x-1;0;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$20AB6;eHiLo;0x-1;0
Schaltzeitreduzierung, wenn der Gang auf der Kommenden schon eingelegt war (OPL_2404);Krs_T_SchaltRedEingelegt_ko;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;ms bezogen auf 10ms Zeitscheibe;ms;10;-0;$20E03;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Schaltzeitreduzierung, wenn der Gangsteller der kommenden schon in Neutral war (OPL_2404);Krs_T_SchaltRedNeutral_ko;KrsApplSollgradient: ""Applikation Sollgradient für  Drehzahl/Gradientenregler"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;ms bezogen auf 10ms Zeitscheibe;ms;10;-0;$20E02;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
1: In der Fahrstufe 'S' wird im Kombi trotzdem 'D' angezeigt;DAM_KO_D_IN_S_ANZEIGEN;DAM_Ganganzeige: """";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;Keine Umrechnung, keine Maßeinheit;;1;0;$A9BD;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Festlegung der angezeigten Fahrstufe in 'Snow';DAM_KO_FAHRSTUFE_SNOW;DAM_Ganganzeige: """";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;1;0;0;;;1;0;$A9BA;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Maske für welche Fahrstufen die Blinkfunktion eingeschaltet werden soll 65535 = alle, 16Bit-Wert;DAM_KO_FAHRST_MASK_SH;DAM_Ganganzeige: """";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Keine Umrechnung, keine Maßeinheit;;1;0;$A9C1;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Aus-Zeit bei Fahrstufenblinken im Nachlauf -- 0: Funktion aus (kein Blinken);DAM_KO_FAHRST_OFF_ZEIT;DAM_Ganganzeige: """";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;Umrechnung mit Auflösung 40ms;ms;40;-0;$A9BF;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Ein-Zeit bei Fahrstufenblinken im Nachlauf;DAM_KO_FAHRST_ON_ZEIT;DAM_Ganganzeige: """";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;Umrechnung mit Auflösung 40ms;ms;40;-0;$A9C0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
(für PQ) Schalter zur Ausgabe des Buchstabens 'N' als akt_Gang bei WhPos N. (Anzeige hängt vom Kombi ab.);DAM_KO_GANG_N;DAM_Ganganzeige: """";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;1;0;0;;;1;0;$A9B7;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
(für PQ) Schalter zur Ausgabe des Buchstabens 'P' als akt_Gang bei WhPos P. (Anzeige hängt vom Kombi ab.);DAM_KO_GANG_P;DAM_Ganganzeige: """";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;1;0;0;;;1;0;$A9B5;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
(für PQ) Schalter zur Ausgabe des Buchstabens 'R' im Kombidisplay bei Sollgang R. (Anzeige hängt vom Kombi ab.);DAM_KO_GANG_R;DAM_Ganganzeige: """";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;1;0;0;;;1;0;$A9B6;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Ganganzeige in Zwischenstellung (zwischen P und R);DAM_KO_GANG_RSP;DAM_Ganganzeige: """";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;1;0;0;;;1;0;$A9B4;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Ausgabe von MS in Tip-Sport freischalten;DAM_KO_MS_TIP_ENABLE;DAM_Ganganzeige: """";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;;;1;0;$A9BC;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Dauer für die Anzeige von P im Nachlauf -- 0: Funktion aus (Daueranzeige);DAM_KO_NACHLAUF_WARTEZEIT;DAM_Ganganzeige: """";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;Umrechnung mit Auflösung 40ms;ms;40;-0;$A9BE;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
1: Ausschalten der Anzeige der Gangziffer (z.B. für USA);DAM_KO_NOGEAR;DAM_Ganganzeige: """";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;;;1;0;$A9B2;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Festlegung der angezeigten Fahrstufe in 'Offroad';DAM_KO_OFFROAD_ANZEIGE;DAM_Ganganzeige: """";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;1;0;0;;;1;0;$A9B9;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
