Name;IdName;FolderName;Type;ViewMode;RWin;DataOrg;bReciprocal;bSigned;bDelta;bPercent;bOriginal;bOriginalValues;Columns;Rows;Radix;Comment;Precision;SkipBytes;LineSkipBytes;Fieldvalues.Name;Fieldvalues.Unit;Fieldvalues.Factor;Fieldvalues.Offset;Fieldvalues.StartAddr;AxisX.Name;AxisX.IdName;AxisX.Unit;AxisX.Factor;AxisX.Offset;AxisX.Radix;AxisX.bBackwards;AxisX.bReciprocal;AxisX.bSigned;AxisX.Precision;AxisX.DataSrc;AxisX.DataHeader;AxisX.DataAddr;AxisX.DataOrg;AxisX.SignatureByte;AxisX.SkipBytes;AxisY.Name;AxisY.IdName;AxisY.Unit;AxisY.Factor;AxisY.Offset;AxisY.Radix;AxisY.bBackwards;AxisY.bReciprocal;AxisY.bSigned;AxisY.Precision;AxisY.DataSrc;AxisY.DataHeader;AxisY.DataAddr;AxisY.DataOrg;AxisY.SignatureByte;AxisY.SkipBytes
rise limiting over Accelerator and Pressure difference to kiss point;Kan_DmAnstiegPDiff_kf;KanAppdMom: ""application sizes rise limiting Approach"";eZweidim;eView3d;eBars;eLoHi;0;1;0;0;0;0;4;6;10;;0;0;0;Grad. Kupplungsmom in Nm/s;Nm/s;2;-0;$444D4;accelerator pedal axle for the rise the Setpoint speed;;%;0.1;-0;10;0;0;1;1;eRom;0;$444B8;eLoHi;0x-1;0;main pressure in bar;;bar;0.01;-0;10;0;0;1;2;eRom;0;$444C8;eLoHi;0x-1;0
below this NEw is From KAN_EDS back after KAN_N_REG changed;Kan_EDS_Nreg_NEw_ko;KanApplikation: ""KanApplikation"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Drehzahl in U/min;U/min;1;-0;$44574;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
max. Permissible control torque development At EDS;Kan_EDS_dM_kupp_oeff_ko;KanSonderFkt: ""application sizes special functions Approach"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;Nm/s;2;-0;$44586;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Minimum time At fulfilled Conditions for hanger transport;Kan_Haenger_TMin_BedErf_ko;KanSonderFkt: ""application sizes special functions Approach"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;sec;0.01;-0;$4457C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Maximum controller deviation At hanger transport (Increase Of kan_nsoll);Kan_NregHaenger_NRegAbwMax_ko;KanSonderFkt: ""application sizes special functions Approach"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Drehzahl in U/min;U/min;1;-0;$44580;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Change Of NRegHänger after NReg, if NEw + KO > kan_haenger_nEW_ko;Kan_NregHaenger_Nreg_NEwHyst_ko;KanSonderFkt: ""application sizes special functions Approach"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Drehzahl in U/min;U/min;1;-0;$4457E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Maximum controller deviation At Coupling guard (Increase Of kan_nsoll);Kan_NregKupSchutz_NRegAbwMax_ko;KanSonderFkt: ""application sizes special functions Approach"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Drehzahl in U/min;U/min;1;-0;$44582;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
delay time Initiate protective measure Approach At parking brake and Brake;Kan_SchutzTVerzEpbBr_ko;KanSonderFkt: ""application sizes special functions Approach"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;ms;10;-0;$44566;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
delay time Initiate protective measure Approach At parking brake;Kan_SchutzTVerzEpb_ko;KanSonderFkt: ""application sizes special functions Approach"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;ms;10;-0;$44564;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Change Of Priming after NReg, if NMot > KO + NSollRoh;Kan_Vorbef_Nreg_DN_Mot_Soll_ko;KanApplikation: ""KanApplikation"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Drehzahl in U/min;U/min;1;-0;$4457A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Change Of warden degrees after NReg, if NMot > KO + NSollRoh;Kan_WartGrad_Nreg_DN_Mot_Soll_ko;KanApplikation: ""KanApplikation"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Drehzahl in U/min;U/min;1;-0;$44578;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Rules in Eco Active, if NMot < Nstall - ko;Kan_WgradReg_NdiffStall_Eco_ko;KanAppWGrad: ""application sizes Wait Gradient"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Drehzahl in U/min;U/min;1;-0;$4452A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Rules in Eco for The Transitions 2-6 Active, if NMot < Nstall - ko;Kan_WgradReg_NdiffStall_Gg26_ko;KanAppWGrad: ""application sizes Wait Gradient"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Drehzahl in U/min;U/min;1;-0;$4452C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Rules in back Active, if NMot < Nstall - ko;Kan_WgradReg_NdiffStall_Rueck_ko;KanAppWGrad: ""application sizes Wait Gradient"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Drehzahl in U/min;U/min;1;-0;$44524;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Rules in Sport Active, if NMot < Nstall - ko;Kan_WgradReg_NdiffStall_Sport_ko;KanAppWGrad: ""application sizes Wait Gradient"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Drehzahl in U/min;U/min;1;-0;$44528;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Rules in Tip Active, if NMot < Nstall - ko;Kan_WgradReg_NdiffStall_Tip_ko;KanAppWGrad: ""application sizes Wait Gradient"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Drehzahl in U/min;U/min;1;-0;$44526;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Feedforward in Eco Active, if NMot < Nstall - ko;Kan_WgradVst_NdiffStall_Eco_ko;KanAppWGrad: ""application sizes Wait Gradient"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Drehzahl in U/min;U/min;1;-0;$44534;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Feedforward in Eco for The Transitions 2-6 Active, if NMot < Nstall - ko;Kan_WgradVst_NdiffStall_Gg26_ko;KanAppWGrad: ""application sizes Wait Gradient"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Drehzahl in U/min;U/min;1;-0;$44536;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Feedforward in back Active, if NMot < Nstall - ko;Kan_WgradVst_NdiffStall_Rueck_ko;KanAppWGrad: ""application sizes Wait Gradient"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Drehzahl in U/min;U/min;1;-0;$4452E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Feedforward in Sport Active, if NMot < Nstall - ko;Kan_WgradVst_NdiffStall_Sport_ko;KanAppWGrad: ""application sizes Wait Gradient"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Drehzahl in U/min;U/min;1;-0;$44532;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Feedforward in Tip Active, if NMot < Nstall - ko;Kan_WgradVst_NdiffStall_Tip_ko;KanAppWGrad: ""application sizes Wait Gradient"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Drehzahl in U/min;U/min;1;-0;$44530;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Factor torque precontrol engine moment for The Transitions 2-6;Kan_WgradVst_Proz_Gg26_kf;KanAppWGrad: ""application sizes Wait Gradient"";eZweidim;eView3d;eBars;eLoHi;0;1;0;0;0;0;4;4;10;;1;0;0;;%;1;-0;$44358;engine moment in Nm;;Nm;0.1;-0;10;0;0;1;1;eRom;0;$44328;eLoHi;0x-1;0;supporting bodies axis speed ratio for Factor torque precontrol;;%;1;-0;10;0;0;1;1;eRom;0;$44330;eLoHi;0x-1;0
Factor torque precontrol engine moment;Kan_WgradVst_Proz_kf;KanAppWGrad: ""application sizes Wait Gradient"";eZweidim;eView3d;eBars;eLoHi;0;1;0;0;0;0;4;4;10;;1;0;0;;%;1;-0;$44338;engine moment in Nm;;Nm;0.1;-0;10;0;0;1;1;eRom;0;$44328;eLoHi;0x-1;0;supporting bodies axis speed ratio for Factor torque precontrol;;%;1;-0;10;0;0;1;1;eRom;0;$44330;eLoHi;0x-1;0
above this NEw is At active EDS after ZUST_EDS changed;Kan_Zust_EDS_NEw_ko;KanSonderFkt: ""application sizes special functions Approach"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Drehzahl in U/min;U/min;1;-0;$44576;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
torque reduction limit burglar regulator;KandMAbMomAbwuerg_ko;KanApplikation: ""KanApplikation"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Grad. Kupplungsmom in Nm/s;Nm/s;2;-0;$44592;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
rise limiting clutch set moment Approach transition 2,4,6;KandMAnstiegDKupp2_kf;KanAppdMom: ""application sizes rise limiting Approach"";eZweidim;eView3d;eBars;eLoHi;0;1;0;0;0;0;4;6;10;;0;0;0;Grad. Kupplungsmom in Nm/s;Nm/s;2;-0;$4443C;accelerator-pedal support make for moman increase limit;;%;0.1;-0;10;0;0;1;1;eRom;0;$443D4;eLoHi;0x-1;0;Number of revolutions in U/Min;;U/min;1;-0;10;0;0;1;0;eRom;0;$443C8;eLoHi;0x-1;0
rise limiting clutch set moment Approach transition 1,3,5;KandMAnstiegD_kf;KanAppdMom: ""application sizes rise limiting Approach"";eZweidim;eView3d;eBars;eLoHi;0;1;0;0;0;0;4;6;10;;0;0;0;Grad. Kupplungsmom in Nm/s;Nm/s;2;-0;$4440C;accelerator-pedal support make for moman increase limit;;%;0.1;-0;10;0;0;1;1;eRom;0;$443D4;eLoHi;0x-1;0;Number of revolutions in U/Min;;U/min;1;-0;10;0;0;1;0;eRom;0;$443C8;eLoHi;0x-1;0
Minimum Engine speed Limit rise pre-control torque On ascent max While the approach;KandMAnstiegNAn_ko;KanAppNreg: ""application sizes Nreg Approach"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;0;0;0;Drehzahl in U/min;U/min;1;-0;$445A4;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
rise limiting clutch set moment Approach in R;KandMAnstiegR_kf;KanAppdMom: ""application sizes rise limiting Approach"";eZweidim;eView3d;eBars;eLoHi;0;1;0;0;0;0;4;6;10;;0;0;0;Grad. Kupplungsmom in Nm/s;Nm/s;2;-0;$443DC;accelerator-pedal support make for moman increase limit;;%;0.1;-0;10;0;0;1;1;eRom;0;$443D4;eLoHi;0x-1;0;Number of revolutions in U/Min;;U/min;1;-0;10;0;0;1;0;eRom;0;$443C8;eLoHi;0x-1;0
Maximum fill level for high filling pulse;KbfBefGradMaxImpuls_ko;KbfApplikation: ""Application parameters"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;%;1;-0;$41AAE;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
max. filling times for The couplings for circuits;KbfBefZeit_kl;KbfApplikation: ""Application parameters"";eZweidim;eView3d;eBars;eLoHi;0;1;0;0;0;0;4;2;10;;1;0;0;;ms;10;-0;$4191C;temperature axis for The Filling time At circuits;;°C;1;-0;10;0;0;1;1;eRom;0;$418A4;eLoHi;0x-1;0;KbfBefZeit_kl_Y_AXIS.CONVERSION;NO_INPUT_QUANTITY;;1;0;10;0;0;0;1;eUserdefString;0;$0;eByte;0x-1;0
Increment for torque reduction At schnellbefuellung Of Clutch 1;KbfDM_SBefAbbau_ko[K1];KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;;Nm/10ms;0.02;-0;$41988;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Increment for torque reduction At schnellbefuellung Of Clutch 2;KbfDM_SBefAbbau_ko[K2];KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;;Nm/10ms;0.02;-0;$4198A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Increment for torque build-up At schnellbefuellung Of Clutch 1;KbfDM_SBefAufbau_ko[K1];KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;;Nm/10ms;0.02;-0;$4198C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Increment for torque build-up At schnellbefuellung Of Clutch 2;KbfDM_SBefAufbau_ko[K2];KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;;Nm/10ms;0.02;-0;$4198E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
filling characteristic curve for again anfahrt Gearshifts;KbfGangwMom_Anf_kl;KbfApplikation: ""Application parameters"";eEindim;eViewText;eBars;eLoHi;0;1;0;0;0;0;4;1;10;;2;0;0;Kupplungsmoment in Nm;Nm;0.02;-0;$41898;accelerator pedal axle for filling characteristic curve for again anfahrt Gearshifts;;%;0.1;-0;10;0;0;1;1;eRom;0;$41890;eLoHi;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Moment in high filling pulse the Clutch 1;KbfMBefImpuls_ko[K1];KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;Nm;0.02;-0;$4197C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Moment in high filling pulse the Clutch 2;KbfMBefImpuls_ko[K2];KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;Nm;0.02;-0;$4197E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Min. Moment an Clutch K1, wo just yet no Moment transfer is;KbfMBefuell_ko[K1];KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;Nm;0.02;-0;$418A0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Min. Moment an Clutch K2, wo just yet no Moment transfer is;KbfMBefuell_ko[K2];KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;Nm;0.02;-0;$418A2;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Maximum filling moment On the K1 for The filling pulse phase 1+2;KbfMImpulsMax_ko[K1];KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Kupplungsmoment in Nm;Nm;0.02;-0;$41888;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Maximum filling moment On the K2 for The filling pulse phase 1+2;KbfMImpulsMax_ko[K2];KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Kupplungsmoment in Nm;Nm;0.02;-0;$4188A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Maximum filling moment On the K2 for The filling pulse phase 1+2;KbfMImpulsMax_ko[Kws][K2];KbfApplMws: ""Application parameters for the Start again of engine"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Kupplungsmoment in Nm;Nm;0.02;-0;$4188E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Maximum filling moment On the K1 for The filling pulse phase 1+2;KbfMImpulsMax_ko[Mws][K1];KbfApplMws: ""Application parameters for the Start again of engine"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Kupplungsmoment in Nm;Nm;0.02;-0;$4188C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Moment Clutch emptied;KbfMLeer_ko;KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;Nm;0.02;-0;$41AA0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
maximum torque of filllimpulses the schellbefuellung im Roll out;KbfMMaxBefAusr_ko;KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;Nm;0.02;-0;$41AAA;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
torque offset On KkrMomBremse for the filling pulse-1 On the K1;KbfMOffsetImpuls1_ko[K1];KbfApplikation: ""Application parameters"";eEinzel;eViewText;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Kupplungsmoment in Nm;Nm;0.02;-0;$41880;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
torque offset On KkrMomBremse for the filling pulse-1 On the K2;KbfMOffsetImpuls1_ko[K2];KbfApplikation: ""Application parameters"";eEinzel;eViewText;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Kupplungsmoment in Nm;Nm;0.02;-0;$41882;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
torque offset On KkrMomBremse for the filling pulse-2 On the K1;KbfMOffsetImpuls2_ko[K1];KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Kupplungsmoment in Nm;Nm;0.02;-0;$41884;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
torque offset On KkrMomBremse for the filling pulse-2 On the K2;KbfMOffsetImpuls2_ko[K2];KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Kupplungsmoment in Nm;Nm;0.02;-0;$41886;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Starting Torque of filllimpulses the schellbefuellung im Roll out;KbfMStartBefAusr_ko;KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;Nm;0.02;-0;$41AA8;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
holding torque At schnellbefuellung Of Clutch 1;KbfM_SBefHalten_ko[K1];KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Kupplungsmoment in Nm;Nm;0.02;-0;$41984;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
holding torque At schnellbefuellung Of Clutch 2;KbfM_SBefHalten_ko[K2];KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Kupplungsmoment in Nm;Nm;0.02;-0;$41986;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Moment for high filling pulse At the schnellbefuellung Of Clutch 1;KbfM_SBefImpuls_ko[K1];KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Kupplungsmoment in Nm;Nm;0.02;-0;$41980;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Moment for high filling pulse At the schnellbefuellung Of Clutch 2;KbfM_SBefImpuls_ko[K2];KbfApplikation: ""Application parameters"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Kupplungsmoment in Nm;Nm;0.02;-0;$41982;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
torque offset On KkrMomBremse for the filling pulse 1;KbfMws_MOffsetImpuls1_kl;KbfApplMws: ""Application parameters for the Start again of engine"";eZweidim;eView3d;eBars;eLoHi;0;1;0;0;0;0;4;2;10;;2;0;0;Kupplungsmoment in Nm;Nm;0.02;-0;$41A80;temperature axis for The filllimpulses;;°C;1;-0;10;0;0;1;1;eRom;0;$41A38;eLoHi;0x-1;0;KbfMws_MOffsetImpuls1_kl_Y_AXIS.CONVERSION;NO_INPUT_QUANTITY;;1;0;10;0;0;0;1;eUserdefString;0;$0;eByte;0x-1;0
torque offset On KkrMomBremse for the filling pulse 2;KbfMws_MOffsetImpuls2_kl;KbfApplMws: ""Application parameters for the Start again of engine"";eZweidim;eView3d;eBars;eLoHi;0;1;0;0;0;0;4;2;10;;2;0;0;Kupplungsmoment in Nm;Nm;0.02;-0;$41A90;temperature axis for The filllimpulses;;°C;1;-0;10;0;0;1;1;eRom;0;$41A38;eLoHi;0x-1;0;KbfMws_MOffsetImpuls1_kl_Y_AXIS.CONVERSION;NO_INPUT_QUANTITY;;1;0;10;0;0;0;1;eUserdefString;0;$0;eByte;0x-1;0
Maximum Filling time im Start again in Dependence the temperature and was time;KbfMws_TBef_kf[K1];KbfApplMws: ""Application parameters for the Start again of engine"";eZweidim;eView3d;eBars;eLoHi;0;1;0;0;0;0;4;4;10;;1;0;0;;ms;0.1;0;$419EC;temperature axis for The Filling time in engine-restart;;°C;1;-0;10;0;0;1;1;eRom;0;$418AC;eLoHi;0x-1;0;0.01 ms in s;;s;0.01;-0;10;0;0;1;2;eRom;0;$419E4;eLoHi;0x-1;0
